id,price
100000,4425043.862570372
100001,9507531.007119313
100002,3082096.739662231
100003,8339611.866115829
100004,1530824.3411707678
100005,2128325.4248731895
100006,5837222.345164037
100007,3132605.540857919
100008,2728762.7665901836
100009,5023601.368914552
100010,6283026.625608611
100011,5695052.881892908
100012,3805843.8080073195
100013,2862614.2696930594
100014,2940296.5265351296
100015,6496375.371095749
100016,3155630.7014074097
100017,8739267.911035703
100018,2421540.2622866984
100019,10313975.8823973
100020,10381413.562584909
100021,2581729.4665122293
100022,2357983.2965885885
100023,5046303.652583238
100024,3681922.796340167
100025,4074609.506695953
100026,7890450.827603
100027,2861662.2082420993
100028,6112166.97561686
100029,3091112.7079169243
100030,1421382.295326111
100031,2938285.5439801593
100032,4223163.079635913
100033,3773185.816739658
100034,2484305.019176906
100035,3666012.6714483565
100036,1330653.5314357576
100037,2273605.77770365
100038,2087415.8627450082
100039,24252604.25508049
100040,4788289.9897205625
100041,3381760.0818589805
100042,3525401.1022813953
100043,9268366.514952134
100044,1931011.9727944818
100045,710335.1461338893
100046,5325810.21982914
100047,3786237.7273545354
100048,5482900.300175786
100049,5775270.236222109
100050,2391182.9835055876
100051,3658760.7581831715
100052,19337484.554623988
100053,6942967.041983317
100054,8995429.383563682
100055,4783399.849541508
100056,1680129.2611273974
100057,7718315.266157552
100058,13317985.380595682
100059,1926908.4864926809
100060,9002694.372128056
100061,2262311.2017081087
100062,3490502.0367832114
100063,5921801.864592149
100064,4005449.573775529
100065,759216.5450992956
100066,9796759.770298649
100067,8563851.021614071
100068,4258277.977103668
100069,5283615.804824174
100070,4338773.334911418
100071,7717662.407674086
100072,4222726.955536309
100073,2536067.7344943956
100074,1936232.4357280822
100075,2215672.0288150874
100076,5456332.430975868
100077,17066477.611185025
100078,1337552.965905913
100079,7161216.987453506
100080,3580465.0136414594
100081,400148.5110896752
100082,6073562.476111193
100083,1676703.1795164456
100084,5219959.191409836
100085,7521371.220851716
100086,5186998.083840367
100087,6761946.446481456
100088,3946206.392127438
100089,2993644.3557113307
100090,3771810.10294902
100091,3540493.3572262186
100092,4708765.438408895
100093,3153553.056110624
100094,10812400.891606595
100095,4944443.658543986
100096,1531741.903393913
100097,11261869.98740396
100098,7956921.330238713
100099,6140967.554721025
100100,1984209.3407143967
100101,2373641.2291766377
100102,4792426.226551986
100103,3872701.0036957045
100104,13758122.594245065
100105,5656985.424061668
100106,2665267.1578897983
100107,4068878.981784098
100108,11079867.138825834
100109,2296368.9930731007
100110,5569192.861008831
100111,2894619.184286527
100112,5426923.704192641
100113,7966800.28656634
100114,2995313.1907554786
100115,12758425.396797623
100116,1482025.3412472352
100117,8400883.11262185
100118,4469136.38324542
100119,2872564.134130998
100120,5102029.086105431
100121,5909040.959788428
100122,5091443.113903996
100123,4086116.5557358325
100124,7786568.934648129
100125,2613962.7422121004
100126,1898987.4814500788
100127,3339096.3178325053
100128,1513706.0126479266
100129,8701768.803139912
100130,1885061.292721747
100131,8690576.17207525
100132,3678193.775774553
100133,8033932.822171615
100134,10182557.645763647
100135,5253101.404016911
100136,5079646.6227956405
100137,4839750.526327855
100138,2115330.5445214296
100139,11385042.152188117
100140,5743982.125555455
100141,3993499.9686463624
100142,5718476.216479955
100143,2840326.6017709216
100144,4555584.935647227
100145,6416015.004616739
100146,2691535.5343373236
100147,2736026.410409251
100148,5213722.932071528
100149,2714866.8956460776
100150,2974730.146884589
100151,10327148.971130764
100152,4064913.2546442496
100153,2602287.9376109308
100154,3706892.972123256
100155,7387384.91451037
100156,3425097.076725748
100157,4248589.541319928
100158,2643666.117094728
100159,2032844.2959089766
100160,4941032.265728617
100161,2884426.9797743163
100162,4758583.012792154
100163,3939660.319359225
100164,2293290.012461198
100165,2337035.8701044354
100166,895912.249292503
100167,2305882.223171018
100168,3638010.4771709344
100169,6354146.4394354485
100170,2825456.090679799
100171,2236969.9992825524
100172,2379819.2405586867
100173,7777454.791942436
100174,2580616.3986706925
100175,3827318.106370316
100176,9400204.269006733
100177,10169314.39607068
100178,11599017.184196834
100179,2931271.7167485235
100180,2661785.689192507
100181,10511293.364612762
100182,2742335.2861175467
100183,12872047.822489865
100184,2803237.791091138
100185,4449250.347910968
100186,2226713.2638490773
100187,7854039.440108055
100188,5196001.725974024
100189,6342279.852501614
100190,3981250.266753437
100191,5803324.041316073
100192,4802432.5425280295
100193,2773294.293182116
100194,1667427.304125334
100195,7253289.236101118
100196,7786572.37206525
100197,5160134.315525914
100198,1245104.4926946894
100199,2533326.5921676736
100200,13229737.614686532
100201,3060650.7071164
100202,9042502.27282303
100203,6070146.053855514
100204,4103169.508922181
100205,1302917.3112748684
100206,4140379.8724762993
100207,7471526.123098863
100208,14774539.634924132
100209,3679445.119056812
100210,4163323.0312289344
100211,10499053.982035728
100212,2357464.937026397
100213,3957352.994402366
100214,5838317.133288375
100215,4520516.853274366
100216,7089710.079361757
100217,2615488.8352973694
100218,35425219.59284045
100219,15837894.355589166
100220,3767840.872308904
100221,4206785.614116141
100222,3078517.8172355844
100223,4157493.6429043044
100224,28739598.230643846
100225,3637743.2830561674
100226,2354245.0681238896
100227,7121385.856979103
100228,4623161.652580244
100229,3363849.857694477
100230,3422414.8326882697
100231,9688638.311234785
100232,3610135.540682003
100233,4153515.773689364
100234,3584536.233004317
100235,2434415.2709925273
100236,10116985.132349415
100237,14448540.086222086
100238,10599107.025229178
100239,8160598.088491237
100240,5819298.077594791
100241,5496390.006950553
100242,2707756.5351941143
100243,3506050.802081086
100244,6003435.098930326
100245,4502152.3536855215
100246,6542248.787550237
100247,5222864.097368151
100248,4825625.163398797
100249,10375923.146332083
100250,1928189.597306245
100251,2687240.590151071
100252,4433064.733618881
100253,7148887.741393224
100254,2860660.329572828
100255,20997148.598628264
100256,4779931.194580804
100257,7053367.472784071
100258,2945089.0322091472
100259,1903835.4868715368
100260,4888300.989187
100261,5588583.62658892
100262,6942348.067309985
100263,7444754.1039641425
100264,6796793.544951667
100265,2480096.225194391
100266,2816251.0839532805
100267,3526442.281076246
100268,8287318.340626278
100269,2810244.1966061667
100270,5809453.383175964
100271,4289255.840989265
100272,1399034.5008886366
100273,31479802.993274197
100274,5485737.517952984
100275,7638600.766325772
100276,2941753.777554179
100277,4430276.027173394
100278,25228365.20552194
100279,11933347.266277263
100280,4876046.747487502
100281,6792961.987293294
100282,1876586.1405524663
100283,4434962.204474653
100284,2098966.729712148
100285,7416477.829850077
100286,5683102.03840656
100287,2480459.422047925
100288,3609345.717326709
100289,4111265.028214911
100290,3049734.156767209
100291,5835084.561877015
100292,20323512.079881888
100293,4726981.020644404
100294,11999749.525892898
100295,2306635.761611009
100296,4802397.992005354
100297,4169458.7836179035
100298,5101399.573641001
100299,5353224.171985204
100300,3935930.7888286603
100301,4915590.699416223
100302,8127816.538801039
100303,4211700.099310726
100304,3922506.8797972933
100305,1402155.712070193
100306,9904357.417860499
100307,3888713.1244213674
100308,6271743.567102977
100309,4669518.368620596
100310,1753599.2334382874
100311,1975973.637554398
100312,8119152.267633734
100313,1853253.4245270055
100314,13136437.51359556
100315,4623351.923060383
100316,6582512.668657509
100317,8370267.247811648
100318,2711797.102178465
100319,4892820.330677132
100320,5179194.0342724845
100321,5796476.512045065
100322,6344138.16406889
100323,2947625.9588994617
100324,3955967.5868751626
100325,2075561.5130842149
100326,4729045.485691732
100327,6966942.027390976
100328,10093118.039171692
100329,4239128.541183985
100330,9848904.903021667
100331,2857307.6140453336
100332,4706873.227704555
100333,5961703.697119318
100334,4718760.601564175
100335,8466925.580841077
100336,9684002.798427163
100337,5782587.6661316035
100338,5598857.414333001
100339,6338796.5739720175
100340,1517711.528908105
100341,5764509.418736096
100342,5007933.378848542
100343,8107530.040968754
100344,3703337.4025879055
100345,3275012.4314739127
100346,5953201.999948078
100347,7209181.944525817
100348,5232512.950301478
100349,4845748.771948837
100350,4338295.77081313
100351,4563546.704465404
100352,1473377.5465203791
100353,1345065.9241907548
100354,8661223.365782494
100355,3970823.463989638
100356,4179921.7553390367
100357,976898.3701759486
100358,7899065.777996019
100359,3484110.7311524106
100360,5275926.444558571
100361,2118487.0942435716
100362,8362610.1487779375
100363,2637626.7549288967
100364,2821803.8584339125
100365,3030592.210356946
100366,13241817.176938195
100367,4673767.208541194
100368,4764732.811397656
100369,1845543.0788161652
100370,5141325.255870735
100371,12053704.357668143
100372,13459312.359113146
100373,10187020.489705889
100374,2131186.636155247
100375,11862372.335557962
100376,5634924.378918361
100377,24741378.600931287
100378,4414621.38401293
100379,29455762.145458993
100380,1990701.472137742
100381,7507010.087551731
100382,19153007.090122942
100383,3778035.4925220124
100384,5502617.959440483
100385,8458291.575052502
100386,4819207.655087213
100387,11300847.585471435
100388,6597147.284225552
100389,3074694.658681315
100390,9821638.902205052
100391,7116412.002653686
100392,5352766.85852263
100393,7791912.21630651
100394,4615566.702973127
100395,4747242.3991577085
100396,4312497.5316816345
100397,5037126.301279934
100398,1676933.2005856128
100399,2376839.2567180297
100400,7525199.5627470035
100401,10086072.07508756
100402,3802262.9236432165
100403,12125659.703060756
100404,5517965.61562172
100405,5244952.9185049785
100406,4483592.036175828
100407,8978585.682216994
100408,3744375.482562347
100409,5488202.2530606855
100410,2568978.3807814475
100411,4372324.199799819
100412,3269932.3306734688
100413,3709293.6302327723
100414,2060123.6740983836
100415,14122878.587596519
100416,1347877.2085397178
100417,3211918.276666536
100418,3371033.2547997623
100419,2485717.170591809
100420,5882386.503352621
100421,3562033.00223168
100422,2681842.919241992
100423,7918767.327223644
100424,1703844.9214725913
100425,3711800.408366917
100426,2719754.229813488
100427,2828390.028664383
100428,5353575.864185173
100429,4001956.766206844
100430,8656261.563429048
100431,1945789.5078452674
100432,2385446.847944517
100433,10442028.762273736
100434,3079227.176839648
100435,14178709.540070487
100436,6683300.905804712
100437,6180090.425320612
100438,3914617.1162033645
100439,24299386.948001776
100440,2010807.6470759076
100441,3012941.856197751
100442,1957256.2387664507
100443,5422350.809527932
100444,6580278.010312348
100445,3982364.321065148
100446,5126582.801392165
100447,7487372.417820845
100448,3036261.259825951
100449,2130503.3949464774
100450,2208367.8121311786
100451,6895966.136966437
100452,5702877.989894925
100453,12048900.710623605
100454,4227376.5640317295
100455,6996101.4219561145
100456,5699660.368101743
100457,6297223.5175018525
100458,3060959.8096624766
100459,8749471.546694577
100460,6070884.041089999
100461,3031293.0136370626
100462,6827087.317690988
100463,2586312.5439312216
100464,1584226.049807683
100465,7983851.116504441
100466,2245381.7305165334
100467,3521365.4358465974
100468,6703009.060631858
100469,2525398.4511798136
100470,1762989.5927205402
100471,6370335.824903043
100472,9313558.02345542
100473,2756127.8018824966
100474,4204322.418206037
100475,12005807.520000936
100476,7195272.636292994
100477,4782994.502258581
100478,5481563.880719
100479,11481763.797443053
100480,2583150.8854738916
100481,1949643.3616451286
100482,14513281.464773534
100483,4304260.69318388
100484,4034596.651525529
100485,5031586.557299453
100486,8500206.403536832
100487,3180126.104671548
100488,4393310.534261174
100489,5568319.394049403
100490,3316882.152998741
100491,3401677.1317052646
100492,7531470.419357192
100493,2587322.370990799
100494,534884.9394568424
100495,3311880.61031347
100496,5115968.332278172
100497,4949168.370907928
100498,1592754.068343254
100499,4864865.447015605
100500,3579974.908306764
100501,5127766.715779679
100502,5630695.01859226
100503,1331047.8098622074
100504,16737893.810675707
100505,2642928.193773762
100506,4573888.734504229
100507,2553428.315586271
100508,3421381.0229383535
100509,6838442.12875367
100510,3983713.4743839614
100511,3346608.3983528446
100512,3879529.7592872423
100513,7356474.47207164
100514,5042682.691129054
100515,3469040.861961969
100516,1826617.8033904654
100517,6688719.021550724
100518,4726110.072444527
100519,17996549.581473287
100520,4487588.413479054
100521,4959479.914463231
100522,6621899.130500491
100523,2729003.995108004
100524,3208640.435300684
100525,1049915.5237046236
100526,1132784.632476018
100527,6203233.1428053705
100528,1735272.8841132023
100529,3498972.6795417327
100530,7253565.6537454855
100531,4309019.550574028
100532,4195792.975196481
100533,5773635.36682697
100534,4705727.289613693
100535,5071450.697168179
100536,6425722.759931327
100537,4071971.633796529
100538,13919109.910864865
100539,1934759.6787219443
100540,2082066.9627790642
100541,3292442.6201008605
100542,2992023.615336882
100543,2274162.7195381937
100544,9121487.788413322
100545,10975102.883321472
100546,11766055.427343583
100547,4171151.682402971
100548,8437502.727313435
100549,671595.1155872202
100550,1596015.523307822
100551,2494349.53680267
100552,11545049.079461096
100553,7552794.321109506
100554,3139394.233714326
100555,5523291.9141280595
100556,5347020.482770181
100557,1692319.9004472261
100558,2330714.642099786
100559,1937782.1096282816
100560,7567657.064013784
100561,3548812.387925993
100562,4522587.472955843
100563,6839530.265813377
100564,3831022.2940210896
100565,4920529.144408551
100566,6886764.315836463
100567,5287713.588194942
100568,1964900.479740004
100569,4712176.496749625
100570,5538775.107351813
100571,9558824.803712882
100572,6120780.173086637
100573,4227643.271174536
100574,1268869.1703749362
100575,2206013.114319022
100576,3576213.984258222
100577,3214394.744176397
100578,3193157.5478003034
100579,3273644.075404574
100580,6772763.347449452
100581,2625648.4203508585
100582,4368908.022753102
100583,5524069.699657097
100584,6465365.1477972
100585,6498265.839435875
100586,4021503.65086938
100587,3728457.6744825775
100588,4457267.244298453
100589,2136202.7477788725
100590,2253269.397148871
100591,6004231.027713181
100592,4834808.462753177
100593,4040024.570440998
100594,7522836.845932075
100595,2703707.552320225
100596,3318538.406498261
100597,4311965.4913075175
100598,5396997.121769808
100599,21745716.14949034
100600,6915397.274994896
100601,4533790.106178443
100602,8408424.296597589
100603,22318940.88209673
100604,9237154.133295743
100605,3130924.754308886
100606,1562378.35158223
100607,6166013.714280319
100608,9495601.623002147
100609,5757596.057154366
100610,13289339.537106708
100611,5517448.083717672
100612,3559500.320285779
100613,4302661.790972835
100614,6396309.691950944
100615,5963790.168545421
100616,5869085.741780069
100617,4749515.72850582
100618,8059551.632573452
100619,1830907.321732969
100620,10264727.603368599
100621,2578416.3015225986
100622,1911766.5943184518
100623,10824804.50043885
100624,3102548.441144781
100625,5125567.30285319
100626,1913622.9554773308
100627,4505587.569027505
100628,3805606.2224408546
100629,3750270.435936793
100630,6010449.105270668
100631,12791171.185739558
100632,2418321.930738222
100633,3516484.589929038
100634,4202563.294830965
100635,1861199.5492125815
100636,3818150.28749712
100637,2350148.563491595
100638,4124611.7906419476
100639,6085769.328466929
100640,11760913.797783025
100641,3790634.028109687
100642,4882675.702898887
100643,3101520.881224872
100644,1708368.5785392025
100645,4852983.919589935
100646,8262503.692375553
100647,6012550.115064169
100648,3288547.0772618176
100649,5046509.205295431
100650,3689653.394448607
100651,3805281.971557397
100652,16952525.098390196
100653,4783411.644351268
100654,4564146.8236110965
100655,15378470.078083772
100656,3518980.7358953375
100657,9172792.700849019
100658,10475399.039056001
100659,3421002.6589388484
100660,6883976.945592058
100661,22028105.636654638
100662,3252707.349164459
100663,3698083.2735147984
100664,6635268.484490415
100665,7312696.579179761
100666,4194081.4627415575
100667,5345839.32278503
100668,11761112.744838864
100669,3557913.41296642
100670,1389757.4472179934
100671,2972448.230739048
100672,10706920.811195023
100673,4662707.196928462
100674,3094765.3967068763
100675,1870736.6056339028
100676,1754954.4259389078
100677,5722424.454876299
100678,5425967.486244636
100679,4918707.190388127
100680,5179149.770691059
100681,2992731.5259582372
100682,7915975.823839449
100683,4541230.711884273
100684,3558104.367109666
100685,4801600.575344445
100686,2784023.0552646983
100687,3495367.285940928
100688,8771051.50424616
100689,6196582.020611362
100690,2429958.240487065
100691,3360684.950172463
100692,7115315.099460712
100693,4080648.3876464544
100694,5763294.211794533
100695,6932650.141162542
100696,5932568.645811823
100697,5075406.468034251
100698,7170897.711109555
100699,12107696.725740014
100700,7226882.290338094
100701,7844054.572102847
100702,3132061.591432586
100703,2111177.2301103817
100704,2652424.7602843964
100705,2679728.4809188
100706,6000780.595143178
100707,4798559.565734724
100708,5222156.439218472
100709,6837832.500784845
100710,6132169.599655197
100711,4884820.860663316
100712,3353807.0829704315
100713,2984583.3734564297
100714,5907016.457941061
100715,7067042.250001878
100716,2438376.967260771
100717,5707475.138315448
100718,1155255.3603582468
100719,4186589.1189308856
100720,4157374.1443741424
100721,2642593.2179480866
100722,6346407.906279355
100723,4678290.744761477
100724,852168.824449514
100725,4332037.525834432
100726,4270258.593740283
100727,4599649.820082237
100728,5895357.759338689
100729,6578877.33386663
100730,8315405.323684547
100731,10624447.00715173
100732,2817076.9169984325
100733,6781796.49274932
100734,1840485.4746980118
100735,8512014.197362121
100736,7914127.590437349
100737,12349725.394585505
100738,2416682.561997942
100739,6078262.355952957
100740,2850636.3766784496
100741,1991238.4749536524
100742,3348082.312467276
100743,1364062.6947953585
100744,17349170.657578763
100745,6908235.58494405
100746,8810131.574831286
100747,6108132.21809852
100748,2764343.0501765986
100749,5964374.925711589
100750,6549526.07839101
100751,4852931.926591501
100752,7258808.143237102
100753,5017140.867717609
100754,4951633.9640355
100755,3951248.6780398563
100756,2994167.5482773953
100757,5000640.630550786
100758,6938989.706051334
100759,7301878.871693218
100760,5981166.054020592
100761,10932927.861626882
100762,5368293.071406407
100763,7116737.743463025
100764,2350480.423032335
100765,2651497.772671735
100766,5824741.816778472
100767,3515012.7824020595
100768,1963923.7426439563
100769,1751802.7135106393
100770,4910480.847061157
100771,7674268.229296286
100772,2470973.352681707
100773,4463891.930102735
100774,7624601.204975608
100775,6177432.76516923
100776,6861562.74732678
100777,5653246.915877163
100778,5784474.661044216
100779,3992125.985993441
100780,8430783.552920487
100781,7850971.670588309
100782,11886320.176178906
100783,5303000.044626184
100784,1092169.334608207
100785,4136900.2823791555
100786,9321282.335469794
100787,2662726.7609119006
100788,10484790.852554182
100789,1604892.6713450917
100790,3605412.409195718
100791,3177911.141864884
100792,4303551.728845264
100793,4041808.9301974108
100794,4458003.586257994
100795,9229675.54478414
100796,6843625.689379857
100797,2776616.9650645847
100798,4357692.542015312
100799,10108657.52198833
100800,6352168.0682726195
100801,5073312.177486148
100802,3140682.435473916
100803,5597198.9704179475
100804,1644097.9686099647
100805,3036048.708458199
100806,8025622.789409785
100807,2900414.0656632227
100808,4271199.795662071
100809,6054630.6179727
100810,6506096.398068504
100811,6736419.106278565
100812,5875364.43374416
100813,2687946.57026982
100814,5209422.705296259
100815,9432558.898602407
100816,7353656.068672824
100817,2607590.626929296
100818,1945027.0415836074
100819,2564245.280150074
100820,6278678.486548363
100821,3678167.879765424
100822,9816808.96401298
100823,4094360.497653944
100824,3488830.499991577
100825,5932812.311602321
100826,7285243.447768099
100827,2633367.243153416
100828,3399852.590222976
100829,6335780.67896097
100830,20957152.820777018
100831,1479493.9440861007
100832,7012969.180681071
100833,3923751.299044782
100834,3087762.6504460787
100835,10147383.525073515
100836,4668135.4201275
100837,9011672.398486886
100838,11700370.71682939
100839,1404748.3865843252
100840,5831042.129673224
100841,3670736.7717471775
100842,3845167.3235327792
100843,3764114.51386208
100844,6913521.382834961
100845,4017484.797216318
100846,3570799.559835082
100847,3019332.138624653
100848,5799004.534037246
100849,3203155.71330919
100850,6910103.835509384
100851,6034172.014255058
100852,6158701.545239424
100853,5231355.422692684
100854,2808331.1565908766
100855,4819046.647147796
100856,6103224.318759838
100857,2071348.7411919092
100858,3914071.5568718985
100859,1704057.2735396314
100860,3518209.4445369835
100861,4017522.042790099
100862,5628203.993376756
100863,6345347.425576698
100864,5393190.662472355
100865,2930928.2888087234
100866,12284252.223118812
100867,1907318.346239798
100868,3309268.531846745
100869,9935241.916439911
100870,5704218.790889649
100871,6053151.56580885
100872,1952992.0076788024
100873,4140065.6686139465
100874,5817648.9631072935
100875,2574163.274990398
100876,5430804.302774987
100877,6243286.196879945
100878,9514304.996118953
100879,4306629.169173316
100880,4483991.788812819
100881,2170910.5118563725
100882,3238707.9041524054
100883,3341634.5708235507
100884,1928047.7267585718
100885,9334484.35598315
100886,1795117.6897881194
100887,6826539.239483765
100888,6570602.69385016
100889,2038561.3055799615
100890,2396763.2040869347
100891,5232820.808625888
100892,3381779.1542843417
100893,8268210.273818587
100894,6433061.192855401
100895,6110558.73040792
100896,2135506.6922908816
100897,1061342.4023254244
100898,3632890.2128998674
100899,1875175.4500712035
100900,7550355.962033901
100901,13311601.855207043
100902,5503548.622627874
100903,1274133.6234732345
100904,2678798.0853978964
100905,1151116.6161008056
100906,5142460.536174351
100907,6663740.272774055
100908,9116782.752330821
100909,13186461.577048343
100910,6045189.56363131
100911,9025365.592245815
100912,5921238.597274235
100913,2072829.9929192495
100914,5534919.1750097
100915,16499258.086656695
100916,4411566.158050004
100917,4356356.6949480735
100918,6369679.390544402
100919,5924668.8677778235
100920,2981546.7214023266
100921,22281730.738682225
100922,4293918.452237033
100923,2067189.3717427056
100924,804885.0651185877
100925,6628072.65793332
100926,2365858.920309245
100927,7127421.705523049
100928,2354264.4746740935
100929,3647562.3385804836
100930,2847567.9452935616
100931,7207009.266948055
100932,13910379.595366146
100933,1448425.5104458781
100934,3716571.1712995935
100935,7030788.617636767
100936,2992996.226155372
100937,3232620.5088037313
100938,9160153.90699294
100939,3993534.3250270216
100940,3641359.1578529966
100941,3508629.83027188
100942,5263330.560300624
100943,13935439.9568819
100944,5304677.848423003
100945,4865855.861185982
100946,8175653.900684932
100947,7770405.246489938
